Followers,Total Videos,Upload Year,Upload Month,Upload Day,Upload Weekday,Engagement Rate,Number of Hashtags,Upload_Afternoon,Upload_Evening,Upload_Midnight,Upload_Morning
2700000,33,2020,5,9,6,0.0605429629629629,2,0,0,0,1
2700000,33,2020,5,9,6,0.0387637037037037,0,0,0,0,1
2700000,33,2020,5,9,6,0.0328822222222222,0,0,0,1,0
2700000,33,2020,5,9,6,0.0286107407407407,0,0,0,1,0
2700000,33,2020,5,9,6,0.0360481481481481,0,0,0,1,0
2700000,33,2020,5,9,6,0.0218377777777777,2,0,0,1,0
11300000,204,2020,11,7,6,0.0100419469026548,1,0,0,1,0
11300000,204,2020,10,29,4,0.0209908849557522,1,0,0,1,0
11300000,204,2020,10,17,6,0.0523419469026548,1,1,0,0,0
11300000,204,2020,10,14,3,0.0177065486725663,1,1,0,0,0
11300000,204,2020,10,8,4,0.0167324778761061,0,0,1,0,0
11300000,204,2020,10,5,1,0.097605221238938,1,1,0,0,0
11300000,204,2020,9,30,3,0.0247561061946902,1,1,0,0,0
11300000,204,2020,9,28,1,0.0744034513274336,1,0,1,0,0
11300000,204,2020,9,22,2,0.0224278761061946,1,0,1,0,0
11300000,204,2020,9,17,4,0.0225742477876106,1,0,1,0,0
11300000,204,2020,9,17,4,0.0382969911504424,1,0,1,0,0
11300000,204,2020,9,15,2,0.0245097345132743,1,0,1,0,0
11300000,204,2020,9,14,1,0.0264764601769911,2,0,1,0,0
11300000,204,2020,9,11,5,0.0889713274336283,1,0,0,1,0
11300000,204,2020,9,6,7,0.03851203539823,2,1,0,0,0
11300000,204,2020,8,29,6,0.0297732743362831,2,1,0,0,0
11300000,204,2020,8,29,6,0.0449601769911504,2,1,0,0,0
11300000,204,2020,8,28,5,0.0636870796460177,1,1,0,0,0
11300000,204,2020,8,26,3,0.098167610619469,2,0,1,0,0
11300000,204,2020,8,24,1,0.0567516814159292,2,0,1,0,0
11300000,204,2020,8,23,7,0.0474155752212389,2,0,1,0,0
11300000,204,2020,8,23,7,0.0979151327433628,2,0,1,0,0
11300000,204,2020,8,22,6,0.0871755752212389,1,0,1,0,0
11300000,204,2020,8,22,6,0.0282569026548672,2,0,1,0,0
11100000,92,2020,10,9,5,0.0781799099099099,2,1,0,0,0
11100000,92,2020,10,6,2,0.0503883783783783,2,0,1,0,0
11100000,92,2020,8,2,7,0.0893675675675675,2,0,1,0,0
11100000,92,2020,6,7,7,0.0829953153153153,2,1,0,0,0
11100000,92,2020,5,27,3,0.0998048648648648,2,1,0,0,0
11100000,92,2020,5,23,6,0.0889099099099099,0,0,1,0,0
11100000,92,2020,5,22,5,0.0452085585585585,0,0,1,0,0
11100000,92,2020,5,4,1,0.0882145045045045,2,0,1,0,0
11100000,92,2020,4,30,4,0.0843513513513513,2,0,1,0,0
24700000,133,2020,11,7,6,0.0023574089068825,0,0,1,0,0
24700000,133,2020,11,7,6,0.0025308502024291,0,0,1,0,0
24700000,133,2020,11,5,4,0.0255743319838056,0,0,0,0,1
24700000,133,2020,11,5,4,0.0181325910931174,1,0,0,1,0
24700000,133,2020,11,3,2,0.0336156275303643,0,0,1,0,0
24700000,133,2020,11,3,2,0.0164978947368421,0,0,1,0,0
24700000,133,2020,11,1,7,0.0577651821862348,0,0,0,1,0
24700000,133,2020,10,31,6,0.0187625101214574,0,0,1,0,0
24700000,133,2020,10,30,5,0.0257073684210526,0,0,1,0,0
24700000,133,2020,10,30,5,0.0231191902834008,0,0,1,0,0
24700000,133,2020,10,30,5,0.0295438056680161,0,0,0,1,0
24700000,133,2020,10,29,4,0.0300772064777327,0,0,1,0,0
24700000,133,2020,10,28,3,0.0530081781376518,0,0,1,0,0
24700000,133,2020,10,19,1,0.0125002834008097,0,0,1,0,0
24700000,133,2020,10,14,3,0.0353517813765182,0,0,1,0,0
24700000,133,2020,10,12,1,0.0576801619433198,0,0,1,0,0
24700000,133,2020,10,7,3,0.0576477732793522,0,0,0,0,1
24700000,133,2020,9,25,5,0.0266740485829959,0,0,1,0,0
24700000,133,2020,9,14,1,0.0447900404858299,0,0,0,1,0
24700000,133,2020,9,9,3,0.0373261133603238,0,0,1,0,0
24700000,133,2020,9,2,3,0.09777995951417,0,0,0,0,1
24700000,133,2020,8,20,4,0.089660971659919,0,0,1,0,0
24700000,133,2020,8,17,1,0.0855424291497975,0,0,0,1,0
52300000,236,2020,11,4,3,0.0026153346080305,2,1,0,0,0
52300000,236,2020,10,31,6,0.0497992543021032,1,1,0,0,0
52300000,236,2020,10,30,5,0.0443141682600382,2,1,0,0,0
52300000,236,2020,10,28,3,0.0157675717017208,0,1,0,0,0
52300000,236,2020,10,15,4,0.0167098852772466,3,0,1,0,0
52300000,236,2020,10,5,1,0.023118413001912,2,1,0,0,0
52300000,236,2020,10,1,4,0.0328069216061185,1,1,0,0,0
52300000,236,2020,9,29,2,0.074976137667304,2,0,1,0,0
52300000,236,2020,9,28,1,0.021121223709369,3,1,0,0,0
52300000,236,2020,9,24,4,0.0326443977055449,2,1,0,0,0
52300000,236,2020,9,18,5,0.0674061185468451,1,1,0,0,0
52300000,236,2020,9,17,4,0.0140004780114722,1,1,0,0,0
52300000,236,2020,9,14,1,0.0289382982791587,0,1,0,0,0
52300000,236,2020,9,9,3,0.0365139961759082,1,1,0,0,0
52300000,236,2020,9,7,1,0.0306941491395793,0,1,0,0,0
52300000,236,2020,9,5,6,0.0189754684512428,1,1,0,0,0
52300000,236,2020,9,2,3,0.0761032504780114,2,1,0,0,0
52300000,236,2020,8,28,5,0.0499138049713193,2,1,0,0,0
52300000,236,2020,8,24,1,0.0249759655831739,0,1,0,0,0
52300000,236,2020,8,23,7,0.0384705736137667,1,1,0,0,0
52300000,236,2020,8,22,6,0.0288400382409177,2,1,0,0,0
52300000,236,2020,8,21,5,0.0211381835564053,2,0,1,0,0
6300000,13,2018,1,22,1,0.0926426984126984,0,0,0,1,0
6300000,13,2018,1,15,1,0.1006823809523809,0,1,0,0,0
6300000,13,2018,1,8,1,0.083901746031746,1,0,1,0,0
5900000,47,2020,10,22,4,0.0276374576271186,0,0,1,0,0
5900000,47,2020,10,15,4,0.0297328813559322,0,0,1,0,0
5900000,47,2020,9,16,3,0.0595774576271186,0,0,1,0,0
5900000,47,2020,9,15,2,0.054017627118644,0,0,1,0,0
5900000,47,2020,9,15,2,0.0416352542372881,0,0,1,0,0
5900000,47,2020,9,14,1,0.0344849152542372,1,1,0,0,0
5900000,47,2020,9,7,1,0.0784959322033898,1,0,0,1,0
5900000,47,2020,9,3,4,0.0968584745762711,0,0,1,0,0
5900000,47,2020,8,30,7,0.0929554237288135,0,0,1,0,0
5900000,47,2020,8,11,2,0.053563220338983,0,0,0,1,0
5900000,47,2020,7,21,2,0.0559598305084745,0,0,0,0,1
5900000,47,2020,7,16,4,0.0633445762711864,0,0,0,1,0
5900000,47,2020,7,16,4,0.0609723728813559,0,0,0,1,0
5900000,47,2020,7,7,2,0.0437461016949152,0,0,1,0,0
5900000,47,2020,7,5,7,0.0570315254237288,0,0,1,0,0
5900000,47,2020,7,5,7,0.0262325423728813,0,0,1,0,0
5900000,47,2020,6,23,2,0.100567627118644,1,0,1,0,0
5900000,47,2020,6,19,5,0.0777537288135593,0,0,0,1,0
5900000,47,2020,6,18,4,0.0938471186440677,0,1,0,0,0
5900000,47,2020,5,8,5,0.0757803389830508,2,0,0,1,0
5900000,47,2020,4,12,7,0.0829393220338983,0,0,1,0,0
5900000,47,2020,4,12,7,0.0776164406779661,0,0,1,0,0
4800000,14,2020,10,1,4,0.0273691666666666,1,0,1,0,0
4800000,14,2020,8,31,1,0.0408779166666666,1,1,0,0,0
25500000,24,2020,9,9,3,0.0908136862745098,2,0,0,1,0
25500000,24,2020,9,6,7,0.0630369019607843,3,1,0,0,0
25500000,24,2020,8,31,1,0.0313238431372549,0,0,1,0,0
25500000,24,2020,8,8,6,0.0299419607843137,2,0,0,1,0
25500000,24,2020,8,6,4,0.0350234509803921,0,0,1,0,0
25500000,24,2020,7,16,4,0.0670471372549019,1,0,0,1,0
25500000,24,2020,5,2,6,0.0635421960784313,1,0,1,0,0
25500000,24,2020,4,29,3,0.033992,3,0,1,0,0
25500000,24,2020,4,21,2,0.0348166274509803,2,1,0,0,0
25500000,24,2020,3,29,7,0.0828615294117647,0,1,0,0,0
25500000,24,2020,1,15,3,0.043386,1,1,0,0,0
25500000,24,2020,1,15,3,0.0292712156862745,2,0,0,1,0
25500000,24,2020,1,14,2,0.0594662352941176,0,0,1,0,0
25500000,24,2020,1,14,2,0.0224985490196078,3,0,1,0,0
25500000,24,2019,11,4,1,0.0555584705882352,1,0,0,1,0
25500000,24,2019,10,26,6,0.033662,0,0,0,1,0
2600000,27,2020,5,4,1,0.1020880769230769,0,0,1,0,0
2600000,27,2020,4,20,1,0.0785453846153846,1,0,1,0,0
2600000,27,2020,4,11,6,0.0720634615384615,1,0,0,1,0
2600000,27,2020,2,26,3,0.100645,0,0,1,0,0
2600000,27,2020,1,13,1,0.0874580769230769,0,0,0,1,0
2600000,27,2019,11,13,3,0.0714273076923076,0,0,0,1,0
2600000,27,2019,11,5,2,0.085775,0,0,1,0,0
2600000,27,2019,10,28,1,0.03071,0,0,0,1,0
2600000,27,2019,10,22,2,0.0333088461538461,0,0,0,1,0
2600000,27,2019,10,11,5,0.0468511538461538,0,0,0,1,0
2600000,27,2019,9,17,2,0.0403896153846153,0,0,0,1,0
2600000,27,2019,9,12,4,0.0451123076923076,0,0,1,0,0
2600000,27,2019,9,6,5,0.0218692307692307,0,0,0,1,0
2600000,27,2019,9,5,4,0.0216715384615384,0,0,1,0,0
2600000,27,2018,5,8,2,0.0331457692307692,1,1,0,0,0
2600000,27,2018,4,30,1,0.0359084615384615,0,0,1,0,0
2600000,27,2018,4,27,5,0.027356923076923,0,0,1,0,0
2600000,27,2018,4,18,3,0.0383192307692307,0,0,1,0,0
4300000,30,2020,9,19,6,0.08177,1,0,0,1,0
4300000,30,2020,9,12,6,0.0677239534883721,2,0,0,1,0
4300000,30,2020,9,4,5,0.0377527906976744,2,0,1,0,0
4300000,30,2020,9,1,2,0.0630172093023255,2,0,0,1,0
4300000,30,2020,8,7,5,0.0365497674418604,1,0,1,0,0
4300000,30,2020,8,1,6,0.0447837209302325,4,0,0,1,0
4300000,30,2020,7,28,2,0.0504665116279069,1,1,0,0,0
4300000,30,2020,7,7,2,0.0722279069767441,0,0,0,1,0
4300000,30,2020,6,12,5,0.0433541860465116,0,0,1,0,0
4300000,30,2020,5,1,5,0.0829560465116279,1,0,1,0,0
4300000,30,2020,4,21,2,0.0595220930232558,1,1,0,0,0
4300000,30,2020,4,17,5,0.0951888372093023,1,0,0,0,1
4300000,30,2020,4,10,5,0.0995072093023255,3,0,0,0,1
4300000,30,2020,3,30,1,0.0837841860465116,1,0,1,0,0
4300000,30,2020,3,24,2,0.0627295348837209,0,0,0,1,0
4300000,30,2020,3,24,2,0.087773488372093,0,0,0,1,0
4000000,23,2018,3,26,1,0.0515015,1,0,1,0,0
4000000,23,2017,11,21,2,0.0398335,0,0,1,0,0
4000000,23,2017,4,12,3,0.08199625,1,0,1,0,0
4000000,23,2017,4,12,3,0.06489875,1,0,1,0,0
4000000,23,2017,4,12,3,0.05391725,1,0,1,0,0
4000000,23,2017,4,12,3,0.07928525,0,0,0,1,0
12600000,45,2020,11,2,1,0.0387392857142857,0,0,1,0,0
12600000,45,2020,1,31,5,0.0668299206349206,0,0,1,0,0
20600000,338,2020,11,4,3,0.0162546116504854,1,0,0,1,0
20600000,338,2020,10,31,6,0.0312569902912621,4,0,1,0,0
20600000,338,2020,10,30,5,0.0021492718446601,0,0,1,0,0
20600000,338,2020,10,29,4,0.0274720873786407,3,0,1,0,0
20600000,338,2020,10,23,5,0.0076307281553398,2,1,0,0,0
20600000,338,2020,10,19,1,0.008785922330097,5,1,0,0,0
20600000,338,2020,10,16,5,0.0355781553398058,2,0,1,0,0
20600000,338,2020,10,8,4,0.0050514077669902,3,1,0,0,0
20600000,338,2020,10,8,4,0.0023383980582524,3,0,0,1,0
20600000,338,2020,10,7,3,0.0031283495145631,2,1,0,0,0
20600000,338,2020,9,25,5,0.0082436893203883,1,0,1,0,0
20600000,338,2020,9,24,4,0.0140663106796116,3,0,1,0,0
20600000,338,2020,9,23,3,0.0026941262135922,1,0,1,0,0
20600000,338,2020,9,22,2,0.0133016019417475,1,1,0,0,0
20600000,338,2020,9,18,5,0.0088556796116504,0,0,1,0,0
20600000,338,2020,9,16,3,0.0034557766990291,1,0,0,1,0
20600000,338,2020,9,12,6,0.0117628640776699,2,1,0,0,0
20600000,338,2020,9,11,5,0.0030303883495145,3,0,1,0,0
20600000,338,2020,9,10,4,0.0135041262135922,0,0,0,1,0
20600000,338,2020,9,7,1,0.0537163592233009,1,1,0,0,0
20600000,338,2020,9,6,7,0.0326743689320388,0,0,1,0,0
20600000,338,2020,9,5,6,0.006623640776699,0,0,1,0,0
20600000,338,2020,9,2,3,0.0078620388349514,2,1,0,0,0
20600000,338,2020,8,29,6,0.0252370388349514,0,0,0,0,1
20600000,338,2020,8,20,4,0.0212629611650485,0,0,0,0,1
4900000,2,2020,10,27,2,0.0193210204081632,0,0,1,0,0
5000000,10,2020,4,22,3,0.0306072,1,0,1,0,0
6400000,26,2020,10,25,7,0.101671875,4,0,1,0,0
6400000,26,2020,7,29,3,0.0189825,0,0,0,1,0
6400000,26,2020,7,28,2,0.091479375,1,0,1,0,0
6400000,26,2020,7,7,2,0.0437709375,0,0,1,0,0
6400000,26,2020,7,7,2,0.04000671875,0,0,1,0,0
6400000,26,2020,7,7,2,0.072408125,0,0,1,0,0
6400000,26,2020,7,7,2,0.00485625,0,0,0,1,0
6400000,26,2020,7,7,2,0.00898625,0,0,0,1,0
6400000,26,2020,7,7,2,0.0922428125,0,0,0,1,0
6400000,26,2020,6,24,3,0.08280203125,0,0,1,0,0
6400000,26,2020,6,24,3,0.03423359375,0,0,1,0,0
6400000,26,2020,6,24,3,0.016743125,0,0,1,0,0
6400000,26,2020,6,9,2,0.02960890625,0,0,0,1,0
6400000,26,2019,9,3,2,0.02724484375,1,0,0,1,0
6400000,26,2019,9,2,1,0.02921125,1,0,1,0,0
6400000,26,2019,9,1,7,0.03673125,1,1,0,0,0
6400000,26,2019,9,1,7,0.01367515625,1,0,0,1,0
6400000,26,2019,8,31,6,0.01249359375,1,1,0,0,0
6400000,26,2019,8,28,3,0.05232546875,1,0,1,0,0
3400000,58,2020,10,24,6,0.0408870588235294,0,0,0,1,0
3400000,58,2020,9,6,7,0.1014291176470588,0,0,0,1,0
3400000,58,2020,8,25,2,0.0610047058823529,0,0,1,0,0
3400000,58,2020,8,17,1,0.0306644117647058,1,1,0,0,0
3400000,58,2020,7,18,6,0.0672538235294117,2,0,1,0,0
3400000,58,2020,7,17,5,0.0111120588235294,4,0,0,1,0
3400000,58,2020,7,15,3,0.0219170588235294,4,0,1,0,0
3400000,58,2020,4,29,3,0.0445276470588235,4,0,0,1,0
3400000,58,2020,4,24,5,0.0286138235294117,5,0,0,1,0
3400000,58,2020,4,8,3,0.021970294117647,6,0,1,0,0
3400000,58,2020,3,30,1,0.0504929411764705,5,0,0,0,1
3400000,58,2020,3,26,4,0.0270467647058823,3,0,0,1,0
3400000,58,2020,3,25,3,0.0684205882352941,3,0,0,0,1
3400000,58,2020,3,21,6,0.0342685294117647,4,0,0,1,0
3400000,58,2020,3,15,7,0.0665017647058823,1,0,0,1,0
3400000,58,2020,2,8,6,0.0498882352941176,1,0,0,1,0
3400000,58,2020,1,14,2,0.0507473529411764,1,0,0,1,0
3400000,58,2019,12,31,2,0.0489470588235294,5,0,0,0,1
3400000,58,2019,12,18,3,0.0779308823529411,2,1,0,0,0
3400000,58,2019,12,17,2,0.0338926470588235,6,1,0,0,0
3400000,58,2019,10,27,7,0.0239185294117647,5,0,1,0,0
9100000,17,2020,5,9,6,0.080545934065934,2,0,1,0,0
9100000,17,2020,5,7,4,0.0514006593406593,2,0,1,0,0
9100000,17,2020,5,1,5,0.0863392307692307,1,1,0,0,0
9100000,17,2018,6,7,4,0.0950132967032967,1,1,0,0,0
9100000,17,2017,6,11,7,0.1018682417582417,2,0,1,0,0
9100000,17,2017,6,7,3,0.0982604395604395,1,0,1,0,0
11200000,357,2020,11,7,6,0.0059058035714285,0,0,0,1,0
11200000,357,2020,11,6,5,0.0226790178571428,0,0,1,0,0
11200000,357,2020,11,6,5,0.009899375,0,1,0,0,0
11200000,357,2020,11,6,5,0.0464815178571428,0,0,0,1,0
11200000,357,2020,11,5,4,0.0111133928571428,0,1,0,0,0
11200000,357,2020,11,5,4,0.00821,0,0,0,1,0
11200000,357,2020,11,5,4,0.0101349107142857,0,0,0,1,0
11200000,357,2020,11,4,3,0.0152034821428571,1,0,1,0,0
11200000,357,2020,11,4,3,0.0159136607142857,0,0,1,0,0
11200000,357,2020,11,4,3,0.0341740178571428,0,0,1,0,0
11200000,357,2020,11,2,1,0.0054339285714285,0,0,1,0,0
11200000,357,2020,11,2,1,0.0142567857142857,0,0,0,0,1
11200000,357,2020,11,1,7,0.0742370535714285,0,0,0,0,1
11200000,357,2020,11,1,7,0.0358498214285714,0,0,0,1,0
11200000,357,2020,10,31,6,0.0072204464285714,0,0,0,1,0
11200000,357,2020,10,30,5,0.0124180357142857,0,0,1,0,0
11200000,357,2020,10,29,4,0.0519864285714285,0,0,1,0,0
11200000,357,2020,10,28,3,0.0413430357142857,1,1,0,0,0
11200000,357,2020,10,27,2,0.0073621428571428,0,0,1,0,0
11200000,357,2020,10,26,1,0.0348746428571428,0,0,1,0,0
11200000,357,2020,10,26,1,0.0358758928571428,0,0,1,0,0
11200000,357,2020,10,26,1,0.027133125,0,0,0,1,0
11200000,357,2020,10,26,1,0.0119270535714285,0,0,0,1,0
11200000,357,2020,10,24,6,0.057760625,0,0,1,0,0
4200000,41,2020,8,12,3,0.0890035714285714,3,0,1,0,0
4200000,41,2020,8,4,2,0.0188130952380952,2,0,0,1,0
4200000,41,2020,7,8,3,0.0086480952380952,3,0,1,0,0
4200000,41,2020,6,30,2,0.024787619047619,2,0,0,1,0
4200000,41,2020,5,1,5,0.0661923809523809,2,1,0,0,0
4200000,41,2020,4,16,4,0.0152361904761904,2,0,0,0,1
4200000,41,2020,4,9,4,0.0071533333333333,3,0,0,1,0
4200000,41,2020,2,27,4,0.009902619047619,0,0,1,0,0
4200000,41,2020,2,20,4,0.0112154761904761,1,0,0,1,0
4200000,41,2020,2,6,4,0.0672171428571428,3,0,0,1,0
4200000,41,2020,1,8,3,0.0124428571428571,2,0,0,0,1
4200000,41,2019,12,21,6,0.0540342857142857,2,0,0,1,0
39200000,575,2020,11,5,4,0.0063301275510204,0,0,0,1,0
39200000,575,2020,11,4,3,0.0054073469387755,0,0,1,0,0
39200000,575,2020,11,4,3,0.0144534948979591,0,0,0,1,0
39200000,575,2020,11,3,2,0.0108960459183673,0,0,1,0,0
39200000,575,2020,11,2,1,0.0214738265306122,2,0,1,0,0
39200000,575,2020,11,1,7,0.0386719642857142,0,0,0,1,0
39200000,575,2020,10,31,6,0.0286479591836734,1,0,0,1,0
39200000,575,2020,10,28,3,0.0226502551020408,0,0,1,0,0
39200000,575,2020,10,28,3,0.0895408163265306,0,0,0,1,0
39200000,575,2020,10,27,2,0.020577193877551,2,0,1,0,0
39200000,575,2020,10,27,2,0.0314061224489795,1,0,0,1,0
39200000,575,2020,10,25,7,0.0257809948979591,0,0,0,1,0
39200000,575,2020,10,23,5,0.0439182653061224,0,0,1,0,0
39200000,575,2020,10,22,4,0.0194718112244897,0,0,1,0,0
39200000,575,2020,10,17,6,0.034313775510204,0,0,1,0,0
39200000,575,2020,10,16,5,0.031124081632653,1,0,1,0,0
39200000,575,2020,10,16,5,0.05395125,0,0,0,1,0
39200000,575,2020,10,14,3,0.0493878571428571,1,0,1,0,0
39200000,575,2020,10,14,3,0.0634311224489796,0,0,0,1,0
39200000,575,2020,10,13,2,0.0152621428571428,1,0,1,0,0
39200000,575,2020,10,13,2,0.0181309183673469,0,0,0,1,0
39200000,575,2020,10,12,1,0.0189121428571428,1,0,0,1,0
39200000,575,2020,10,12,1,0.0335289795918367,0,0,0,1,0
39200000,575,2020,10,11,7,0.0256668367346938,1,0,1,0,0
87200,14,2020,10,5,1,0.031788990825688,5,0,1,0,0
87200,14,2020,10,3,6,0.0198623853211009,3,1,0,0,0
87200,14,2020,9,26,6,0.0140366972477064,2,0,1,0,0
87200,14,2020,9,26,6,0.011387614678899,4,1,0,0,0
87200,14,2020,9,26,6,0.0078899082568807,3,0,0,0,1
87200,14,2020,9,25,5,0.0328440366972477,2,0,0,0,1
87200,14,2020,9,12,6,0.0045642201834862,3,0,1,0,0
87200,14,2020,9,12,6,0.0047706422018348,1,0,0,0,1
87200,14,2020,9,12,6,0.0041284403669724,0,0,0,1,0
87200,14,2020,9,12,6,0.0039105504587155,1,0,0,1,0
87200,14,2020,9,12,6,0.0035091743119266,1,0,0,1,0
87200,14,2020,9,12,6,0.010091743119266,0,0,0,1,0
87200,14,2020,9,11,5,0.0075114678899082,1,0,1,0,0
26300,21,2020,10,11,7,0.0279467680608365,0,1,0,0,0
26300,21,2020,10,11,7,0.0098098859315589,0,0,0,0,1
26300,21,2020,10,2,5,0.0156653992395437,0,1,0,0,0
26300,21,2020,9,17,4,0.0268060836501901,0,0,1,0,0
26300,21,2020,9,17,4,0.0427756653992395,0,0,1,0,0
26300,21,2020,9,6,7,0.0173003802281368,0,1,0,0,0
26300,21,2020,8,29,6,0.0118250950570342,0,0,1,0,0
26300,21,2020,8,29,6,0.0210646387832699,0,1,0,0,0
26300,21,2020,8,27,4,0.0161216730038022,0,0,1,0,0
26300,21,2020,8,27,4,0.0071863117870722,0,0,1,0,0
26300,21,2020,8,27,4,0.0115969581749049,0,1,0,0,0
26300,21,2020,8,27,4,0.0070722433460076,0,1,0,0,0
26300,21,2020,8,27,4,0.0079087452471482,0,1,0,0,0
26300,21,2020,8,27,4,0.0104562737642585,0,1,0,0,0
26300,21,2020,8,27,4,0.0035361216730038,0,1,0,0,0
26300,21,2020,8,12,3,0.010190114068441,0,0,0,1,0
26300,21,2020,6,29,1,0.0017490494296577,0,0,1,0,0
26300,21,2020,6,24,3,0.0021292775665399,0,0,0,0,1
2000000,2289,2020,11,7,6,0.014299,0,0,0,1,0
2000000,2289,2020,11,6,5,0.016623,0,0,0,1,0
2000000,2289,2020,11,6,5,0.0167845,0,0,0,1,0
2000000,2289,2020,11,6,5,0.029473,0,0,0,1,0
2000000,2289,2020,11,5,4,0.023946,0,0,0,1,0
2000000,2289,2020,11,3,2,0.0363195,0,0,1,0,0
2000000,2289,2020,11,3,2,0.03238,1,0,0,0,1
2000000,2289,2020,11,3,2,0.0384395,0,0,0,0,1
2000000,2289,2020,11,3,2,0.049971,0,0,0,0,1
2000000,2289,2020,11,3,2,0.0651035,0,0,0,1,0
2000000,2289,2020,11,2,1,0.029879,0,0,0,0,1
2000000,2289,2020,11,2,1,0.020832,1,0,0,0,1
2000000,2289,2020,11,2,1,0.017624,0,0,0,0,1
2000000,2289,2020,11,2,1,0.050438,0,0,0,1,0
2000000,2289,2020,11,1,7,0.019436,0,0,1,0,0
2000000,2289,2020,11,1,7,0.0732315,0,0,0,1,0
2000000,2289,2020,10,31,6,0.042736,0,0,1,0,0
2000000,2289,2020,10,31,6,0.0464705,1,0,0,1,0
2000000,2289,2020,10,30,5,0.0443075,1,0,1,0,0
2000000,2289,2020,10,30,5,0.0524665,1,1,0,0,0
2000000,2289,2020,10,30,5,0.0557075,1,0,0,1,0
2000000,2289,2020,10,30,5,0.0712075,1,0,0,1,0
2000000,2289,2020,10,30,5,0.0253645,1,0,0,1,0
2000000,2289,2020,10,30,5,0.024052,1,0,0,1,0
7800000,473,2020,11,7,6,0.0041328205128205,0,0,1,0,0
7800000,473,2020,11,7,6,0.0025865384615384,1,0,1,0,0
7800000,473,2020,11,6,5,0.0076533333333333,3,0,1,0,0
7800000,473,2020,11,6,5,0.0098221794871794,0,0,0,1,0
7800000,473,2020,11,2,1,0.0292967948717948,0,0,1,0,0
7800000,473,2020,10,31,6,0.0601032051282051,0,0,1,0,0
7800000,473,2020,10,31,6,0.0246970512820512,0,0,1,0,0
7800000,473,2020,10,31,6,0.0333805128205128,0,0,0,1,0
7800000,473,2020,10,30,5,0.0126939743589743,0,0,1,0,0
7800000,473,2020,10,30,5,0.0593235897435897,0,0,1,0,0
7800000,473,2020,10,29,4,0.0593266666666666,0,0,1,0,0
7800000,473,2020,10,28,3,0.0208138461538461,0,0,1,0,0
7800000,473,2020,10,28,3,0.0775229487179487,0,0,1,0,0
7800000,473,2020,10,27,2,0.0245848717948717,0,0,1,0,0
7800000,473,2020,10,27,2,0.0089496153846153,2,0,1,0,0
7800000,473,2020,10,26,1,0.0634055128205128,1,0,1,0,0
7800000,473,2020,10,26,1,0.0425032051282051,0,0,1,0,0
7800000,473,2020,10,26,1,0.017820641025641,0,0,1,0,0
7800000,473,2020,10,26,1,0.0242223076923076,2,0,0,1,0
7800000,473,2020,10,22,4,0.0413994871794871,0,0,1,0,0
7800000,473,2020,10,22,4,0.0308284615384615,0,1,0,0,0
7800000,473,2020,10,17,6,0.0700753846153846,0,1,0,0,0
7800000,473,2020,10,15,4,0.0487347435897435,1,1,0,0,0
7800000,473,2020,10,15,4,0.0191853846153846,0,1,0,0,0
8300000,307,2020,11,6,5,0.0247960240963855,0,0,1,0,0
8300000,307,2020,10,25,7,0.0364186746987951,0,0,1,0,0
8300000,307,2020,10,15,4,0.0586872289156626,0,0,1,0,0
8300000,307,2020,10,14,3,0.0853422891566265,0,0,1,0,0
8300000,307,2020,10,11,7,0.0278236144578313,0,0,1,0,0
8300000,307,2020,10,4,7,0.0731760240963855,0,0,1,0,0
8300000,307,2020,10,3,6,0.0499695180722891,0,0,0,1,0
8300000,307,2020,9,28,1,0.0580869879518072,0,0,1,0,0
8300000,307,2020,9,23,3,0.0705781927710843,0,0,1,0,0
8300000,307,2020,9,11,5,0.0846395180722891,0,0,1,0,0
8300000,307,2020,9,3,4,0.0628815662650602,0,0,1,0,0
8300000,307,2020,9,2,3,0.0406453012048192,1,0,1,0,0
8300000,307,2020,8,30,7,0.0330221686746987,0,0,1,0,0
8300000,307,2020,8,30,7,0.0718781927710843,0,0,0,1,0
8300000,307,2020,8,29,6,0.0443193975903614,0,0,1,0,0
8300000,307,2020,8,23,7,0.0793532530120482,0,0,1,0,0
8300000,307,2020,8,22,6,0.05312,0,0,1,0,0
8300000,307,2020,8,21,5,0.0818621686746988,0,0,1,0,0
8300000,307,2020,8,19,3,0.0687346987951807,0,0,1,0,0
8300000,307,2020,8,17,1,0.0780201204819277,0,0,0,1,0
8300000,307,2020,8,13,4,0.0946709638554216,0,0,1,0,0
75700,11,2020,9,5,6,0.0741479524438573,1,1,0,0,0
75700,11,2020,9,5,6,0.0798678996036988,0,0,0,0,1
75700,11,2020,9,5,6,0.0473447820343461,0,0,0,0,1
75700,11,2020,9,4,5,0.0478467635402906,0,0,1,0,0
75700,11,2020,9,4,5,0.0406340819022457,0,0,0,0,1
75700,11,2020,9,4,5,0.034676354029062,0,0,0,0,1
11900000,60,2020,11,6,5,0.0328867226890756,0,0,1,0,0
11900000,60,2020,10,21,3,0.0944686554621848,0,0,0,1,0
11900000,60,2020,10,19,1,0.0665713445378151,0,0,1,0,0
11900000,60,2020,10,10,6,0.0625731932773109,0,0,0,1,0
11900000,60,2020,10,3,6,0.075446050420168,0,0,0,1,0
11900000,60,2020,10,3,6,0.0832991596638655,0,0,0,1,0
11900000,60,2020,9,21,1,0.0538748739495798,0,0,1,0,0
11900000,60,2020,9,21,1,0.0494643697478991,0,0,0,1,0
